Thu nhập lãi thuần,Chi phí hoạt động,Tổng TNTT,Tổng LNST,LNST của CĐ Ngân hàng mẹ,Tổng tài sản,"- Tiền, vàng gửi và cho vay các TCTD",- Cho vay khách hàng,Nợ phải trả,- Tiền gửi và vay các TCTD,- Tiền gửi của khách hàng,Vốn và các quỹ,- Vốn của TCTD,- Lợi nhuận chưa phân phối,EPS của 4 quý gần nhất,BVPS cơ bản,P/E cơ bản,ROEA,ROAA,Time
"8,692,147","5,129,759","3,324,006","2,653,766","2,655,195","1,240,789,413","129,315,202","922,330,111","1,163,433,833","109,483,059","892,782,111","77,355,580","46,724,182","19,837,055","2,541.00","20,775.00",8.23,3.49,0.22,"Quý 4/2019
01/10-31/12
CKT/HN"
"8,329,850","3,752,698","3,121,422","2,517,146","2,511,143","1,202,209,786","124,579,397","882,446,539","1,127,331,143","93,380,834","865,466,194","74,878,643","46,724,637","18,752,062","1,643.00","20,110.00",12.87,3.41,0.21,"Quý 3/2019
01/07-30/09
CKT/HN"
"8,227,205","3,619,264","2,181,963","1,768,276","1,766,664","1,183,796,060","120,540,195","872,517,451","1,111,298,817","96,386,168","846,859,983","72,497,243","46,729,363","16,231,997","1,472.00","19,471.00",13.25,2.48,0.15,"Quý 2/2019
01/04-30/06
CKT/HN"
"7,949,636","3,237,794","3,152,941","2,539,084","2,528,201","1,146,773,760","110,916,146","845,319,469","1,076,648,264","95,782,417","824,612,550","70,125,496","46,416,214","14,512,713","1,483.00","18,834.00",15.14,3.68,0.22,"Quý 1/2019
01/01-31/03
CKT/HN"
"572,478","3,557,669","-853,421","-698,219","-687,149","1,164,318,266","130,562,013","851,921,034","1,096,849,459","110,873,268","825,816,119","67,468,807","46,416,214","12,009,703","1,456.00","18,120.00",13.26,-1.00,-0.06,"Quý 4/2018
01/10-31/12
CKT/HN"
"7,507,069","3,580,668","2,330,121","1,872,915","1,871,488","1,172,517,257","103,957,229","875,799,289","1,102,602,132","123,346,939","825,749,141","69,915,125","46,208,744","15,153,067","2,064.00","18,777.00",13.35,2.71,0.16,"Quý 3/2018
01/07-30/09
CKT/HN"
"7,206,861","3,663,247","2,237,934","1,812,339","1,808,113","1,140,081,446","82,063,827","855,081,224","1,072,038,983","84,200,817","852,448,921","68,042,463","46,208,756","13,372,385","2,085.00","18,274.00",11.63,2.69,0.16,"Quý 2/2018
01/04-30/06
CKT/HN"
"7,233,573","3,455,427","3,027,693","2,440,537","2,428,579","1,114,094,907","104,458,035","816,310,042","1,047,923,020","111,967,071","789,272,736","66,171,887","46,208,756","11,603,442","2,103.00","17,772.00",16.45,3.74,0.22,"Quý 1/2018
01/01-31/03
CKT/HN"
"7,155,824","5,025,981","1,973,802","1,586,202","1,577,575","1,095,022,339","107,505,056","782,385,040","1,031,336,939","115,655,865","752,370,223","63,685,400","46,208,756","9,165,251","1,996.00","17,104.00",12.12,2.50,0.15,"Quý 4/2017
01/10-31/12
CKT/HN"
"6,432,242","3,368,615","2,418,555","1,951,708","1,950,311","1,062,291,875","92,536,624","753,886,890","1,000,011,803","113,113,780","725,041,404","62,280,072","46,208,756","8,796,990","2,008.00","16,727.00",9.21,3.18,0.19,"Quý 3/2017
01/07-30/09
CKT/HN"
